2019.02.06,08:00,1.1397,1.1397,1.1393,1.1393,13
2019.02.06,08:05,1.1394,1.1395,1.1393,1.1394,9
2019.02.06,08:10,1.1395,1.1395,1.1393,1.1394,6
2019.02.06,08:15,1.1393,1.1394,1.1391,1.1392,20
2019.02.06,08:20,1.1393,1.1393,1.1392,1.1392,8
2019.02.06,08:25,1.1393,1.1394,1.1392,1.1393,7
2019.02.06,08:30,1.1392,1.1393,1.1392,1.1393,6
2019.02.06,08:35,1.1392,1.1393,1.1392,1.1392,5
2019.02.06,08:40,1.1391,1.1392,1.1391,1.1391,5
2019.02.06,08:45,1.1392,1.1393,1.1391,1.1391,18
2019.02.06,08:50,1.1392,1.1392,1.1387,1.1389,16
2019.02.06,08:55,1.139,1.1391,1.1388,1.1389,20
2019.02.06,09:00,1.1388,1.1388,1.1385,1.1386,45
2019.02.06,09:05,1.1387,1.1387,1.1379,1.1381,48
2019.02.06,09:10,1.1382,1.1385,1.1379,1.1385,38
2019.02.06,09:15,1.1384,1.1384,1.1382,1.1382,17
2019.02.06,09:20,1.1383,1.1384,1.1382,1.1384,38
2019.02.06,09:25,1.1383,1.1385,1.1383,1.1384,28
2019.02.06,09:30,1.1385,1.1386,1.1382,1.1385,35
2019.02.06,09:35,1.1386,1.1387,1.1384,1.1385,28
2019.02.06,09:40,1.1384,1.1385,1.1383,1.1384,15
2019.02.06,09:45,1.1385,1.1387,1.1385,1.1387,7
2019.02.06,09:50,1.1388,1.1388,1.1387,1.1388,5
2019.02.06,09:55,1.1387,1.1389,1.1387,1.1388,34
2019.02.06,10:00,1.1387,1.1387,1.1383,1.1384,42
2019.02.06,10:05,1.1385,1.1385,1.1382,1.1384,38
2019.02.06,10:10,1.1383,1.1384,1.1381,1.1383,39
2019.02.06,10:15,1.1384,1.1386,1.1383,1.1385,36
2019.02.06,10:20,1.1384,1.1387,1.1384,1.1386,41
2019.02.06,10:25,1.1387,1.139,1.1386,1.1389,29
2019.02.06,10:30,1.139,1.1391,1.1388,1.1389,48
2019.02.06,10:35,1.139,1.1391,1.1389,1.1391,36
2019.02.06,10:40,1.1392,1.1393,1.1391,1.1393,32
2019.02.06,10:45,1.1394,1.1394,1.1391,1.1391,42
2019.02.06,10:50,1.1392,1.1393,1.1391,1.1391,36
2019.02.06,10:55,1.1392,1.1392,1.139,1.139,31
2019.02.06,11:00,1.1391,1.1393,1.139,1.1393,33
2019.02.06,11:05,1.1392,1.1393,1.1391,1.1393,18
2019.02.06,11:10,1.1394,1.1395,1.1392,1.1394,29
2019.02.06,11:15,1.1393,1.1394,1.1393,1.1394,26
2019.02.06,11:20,1.1393,1.1393,1.139,1.1391,25
2019.02.06,11:25,1.1392,1.1394,1.1391,1.1392,25
2019.02.06,11:30,1.1391,1.1392,1.1389,1.1389,25
2019.02.06,11:35,1.139,1.1391,1.1389,1.1391,16
2019.02.06,11:40,1.139,1.1391,1.1388,1.1389,22
2019.02.06,11:45,1.1388,1.1389,1.1388,1.1388,7
2019.02.06,11:50,1.1389,1.1389,1.1387,1.1389,11
2019.02.06,11:55,1.1388,1.139,1.1387,1.1387,24
2019.02.06,12:00,1.1386,1.1389,1.1386,1.1388,21
2019.02.06,12:05,1.1389,1.1391,1.1388,1.139,10
2019.02.06,12:10,1.1391,1.1392,1.139,1.1391,21
2019.02.06,12:15,1.1392,1.1392,1.1389,1.1391,16
2019.02.06,12:20,1.139,1.1392,1.1389,1.1391,32
2019.02.06,12:25,1.1392,1.1393,1.1391,1.1392,13
2019.02.06,12:30,1.1391,1.1393,1.1391,1.1393,15
2019.02.06,12:35,1.1392,1.1395,1.1392,1.1393,14
2019.02.06,12:40,1.1394,1.1394,1.1392,1.1393,28
2019.02.06,12:45,1.1394,1.1395,1.1393,1.1395,20
2019.02.06,12:50,1.1396,1.1398,1.1395,1.1397,20
2019.02.06,12:55,1.1396,1.1397,1.1396,1.1396,29
2019.02.06,13:00,1.1395,1.1396,1.1393,1.1394,32
2019.02.06,13:05,1.1393,1.1394,1.1389,1.139,38
2019.02.06,13:10,1.1389,1.139,1.1386,1.1387,19
2019.02.06,13:15,1.1386,1.1388,1.1385,1.1387,16
2019.02.06,13:20,1.1386,1.1388,1.1385,1.1385,10
2019.02.06,13:25,1.1386,1.1387,1.1385,1.1386,29
2019.02.06,13:30,1.1385,1.1388,1.1384,1.1387,23
2019.02.06,13:35,1.1388,1.1388,1.1386,1.1387,22
2019.02.06,13:40,1.1386,1.1387,1.1385,1.1386,19
2019.02.06,13:45,1.1385,1.1386,1.1383,1.1383,27
2019.02.06,13:50,1.1384,1.1384,1.1382,1.1382,21
2019.02.06,13:55,1.1383,1.1385,1.1383,1.1384,16
2019.02.06,14:00,1.1383,1.1385,1.1383,1.1385,17
2019.02.06,14:05,1.1384,1.1386,1.1384,1.1385,14
2019.02.06,14:10,1.1386,1.1386,1.1384,1.1386,19
2019.02.06,14:15,1.1385,1.1388,1.1385,1.1388,12
2019.02.06,14:20,1.1387,1.1388,1.1386,1.1387,13
2019.02.06,14:25,1.1388,1.1389,1.1387,1.1389,20
2019.02.06,14:30,1.139,1.139,1.1388,1.139,23
2019.02.06,14:35,1.1389,1.1391,1.1389,1.1391,25
2019.02.06,14:40,1.139,1.1391,1.1388,1.1389,22
2019.02.06,14:45,1.139,1.139,1.1387,1.139,25
2019.02.06,14:50,1.1389,1.1393,1.1389,1.1392,32
2019.02.06,14:55,1.1393,1.1394,1.139,1.1391,27
2019.02.06,15:00,1.1392,1.1394,1.1391,1.1393,34
2019.02.06,15:05,1.1394,1.1394,1.1392,1.1394,37
2019.02.06,15:10,1.1393,1.1394,1.1393,1.1393,19
2019.02.06,15:15,1.1392,1.1394,1.1392,1.1392,21
2019.02.06,15:20,1.1393,1.1393,1.1391,1.1392,50
2019.02.06,15:25,1.1393,1.1395,1.1392,1.1393,41
2019.02.06,15:30,1.1392,1.1392,1.1388,1.1389,38
2019.02.06,15:35,1.1388,1.139,1.1388,1.1388,31
2019.02.06,15:40,1.1389,1.139,1.1387,1.139,20
2019.02.06,15:45,1.1391,1.1391,1.1387,1.1388,24
2019.02.06,15:50,1.1389,1.1389,1.1386,1.1387,57
2019.02.06,15:55,1.1388,1.1388,1.1385,1.1386,7
2019.02.06,16:00,1.1387,1.1387,1.1381,1.1383,31
2019.02.06,16:05,1.1384,1.1389,1.1383,1.1387,43
2019.02.06,16:10,1.1385,1.1389,1.1385,1.1386,28
2019.02.06,16:15,1.1385,1.1388,1.1384,1.1388,20
2019.02.06,16:20,1.1387,1.1388,1.1384,1.1384,30
2019.02.06,16:25,1.1385,1.1386,1.1384,1.1386,34
2019.02.06,16:30,1.1385,1.1388,1.1384,1.1387,59
2019.02.06,16:35,1.1388,1.1388,1.1381,1.1385,44
2019.02.06,16:40,1.1386,1.1386,1.1382,1.1386,37
2019.02.06,16:45,1.1385,1.1386,1.1382,1.1383,39
2019.02.06,16:50,1.1384,1.1385,1.1382,1.1382,33
2019.02.06,16:55,1.1381,1.1385,1.1381,1.1382,30
2019.02.06,17:00,1.1381,1.1383,1.1379,1.1381,69
2019.02.06,17:05,1.1382,1.1383,1.138,1.1381,40
2019.02.06,17:10,1.1382,1.1384,1.1381,1.1384,31
2019.02.06,17:15,1.1383,1.1385,1.1383,1.1384,26
2019.02.06,17:20,1.1383,1.1385,1.1382,1.1385,19
2019.02.06,17:25,1.1384,1.1385,1.1382,1.1384,15
2019.02.06,17:30,1.1383,1.1383,1.1379,1.1382,22
2019.02.06,17:35,1.1381,1.1382,1.1381,1.1382,24
2019.02.06,17:40,1.1381,1.1381,1.1379,1.1381,25
2019.02.06,17:45,1.1382,1.1383,1.1379,1.138,37
2019.02.06,17:50,1.1379,1.1379,1.1375,1.1376,34
2019.02.06,17:55,1.1375,1.1378,1.1374,1.1376,32
2019.02.06,18:00,1.1377,1.1381,1.1377,1.138,26
2019.02.06,18:05,1.1379,1.1381,1.1377,1.1377,41
2019.02.06,18:10,1.1376,1.1378,1.1374,1.1378,43
2019.02.06,18:15,1.1377,1.1379,1.1375,1.1376,38
2019.02.06,18:20,1.1377,1.1379,1.1376,1.1378,30
2019.02.06,18:25,1.1379,1.138,1.1376,1.1376,32
2019.02.06,18:30,1.1377,1.1379,1.1376,1.1378,32
2019.02.06,18:35,1.1379,1.138,1.1377,1.1378,10
2019.02.06,18:40,1.1379,1.1379,1.1376,1.1377,21
2019.02.06,18:45,1.1376,1.1378,1.1376,1.1377,20
2019.02.06,18:50,1.1376,1.1377,1.1375,1.1376,11
2019.02.06,18:55,1.1377,1.138,1.1376,1.1379,31
2019.02.06,19:00,1.1378,1.1381,1.1378,1.138,35
2019.02.06,19:05,1.1379,1.1381,1.1379,1.1381,15
2019.02.06,19:10,1.138,1.1381,1.1379,1.1379,20
2019.02.06,19:15,1.1378,1.138,1.1378,1.1378,19
2019.02.06,19:20,1.1377,1.1378,1.1377,1.1377,9
2019.02.06,19:25,1.1376,1.1377,1.1375,1.1377,20
2019.02.06,19:30,1.1376,1.1377,1.1375,1.1375,16
2019.02.06,19:35,1.1376,1.1378,1.1375,1.1378,15
2019.02.06,19:40,1.1377,1.1378,1.1375,1.1375,19
2019.02.06,19:45,1.1374,1.1375,1.1374,1.1375,10
2019.02.06,19:50,1.1374,1.1376,1.1373,1.1376,19
2019.02.06,19:55,1.1377,1.1377,1.1374,1.1374,10
2019.02.06,20:00,1.1375,1.1375,1.1367,1.1368,49
2019.02.06,20:05,1.1367,1.137,1.1367,1.1368,28
2019.02.06,20:10,1.1369,1.1369,1.1366,1.1366,32
2019.02.06,20:15,1.1367,1.1368,1.1364,1.1364,32
2019.02.06,20:20,1.1365,1.1366,1.1363,1.1366,22
2019.02.06,20:25,1.1365,1.1369,1.1365,1.1368,24
2019.02.06,20:30,1.1367,1.1368,1.1366,1.1367,13
2019.02.06,20:35,1.1366,1.1367,1.1365,1.1367,24
2019.02.06,20:40,1.1368,1.1368,1.1366,1.1366,19
